VariableCode,RegionCode,YearCode,AggValue
pl_gdpo,EGY,2010,0.24990443885326400
xr,EGY,2011,5.93282765151515000
pl_da,EGY,2011,0.25803986191749600
pl_gdpo,EGY,2011,0.23785197734832800
xr,EGY,2012,6.05605833333333000
pl_da,EGY,2012,0.26866570115089400
pl_gdpo,EGY,2012,0.24680118262767800
xr,EGY,2013,6.87032500000000000
pl_da,EGY,2013,0.26321825385093700
pl_gdpo,EGY,2013,0.24241048097610500
xr,EGY,2014,7.07760856060606000
pl_da,EGY,2014,0.29411607980728100
pl_gdpo,EGY,2014,0.27109518647193900
xr,EGY,2015,7.69125833333333000
pl_da,EGY,2015,0.29773983359336900
pl_gdpo,EGY,2015,0.27331990003585800
xr,EGY,2016,10.02540078854650000
pl_da,EGY,2016,0.26197046041488600
pl_gdpo,EGY,2016,0.23691970109939600
xr,EGY,2017,17.78253351506360000
pl_da,EGY,2017,0.19407068192958800
pl_gdpo,EGY,2017,0.16847483813762700
xr,EGY,2018,17.76729042181070000
pl_da,EGY,2018,0.23653370141983000
pl_gdpo,EGY,2018,0.20648843050003100
xr,EGY,2019,16.77058184287630000
pl_da,EGY,2019,0.28833514451980600
pl_gdpo,EGY,2019,0.26176157593727100
xr,GHA,2000,0.54491917586876600
pl_da,GHA,2000,0.16795518994331400
pl_gdpo,GHA,2000,0.15734468400478400
xr,GHA,2001,0.71630515780899500
pl_da,GHA,2001,0.19067852199077600
pl_gdpo,GHA,2001,0.18024158477783200
xr,GHA,2002,0.79241708431316700
pl_da,GHA,2002,0.21421962976455700
pl_gdpo,GHA,2002,0.20701918005943300
xr,GHA,2003,0.86676432652534500
pl_da,GHA,2003,0.24382223188877100
pl_gdpo,GHA,2003,0.24147249758243600
xr,GHA,2004,0.89949485400706300
pl_da,GHA,2004,0.26844605803489700
pl_gdpo,GHA,2004,0.26217949390411400
xr,GHA,2005,0.90627897003822700
pl_da,GHA,2005,0.31235265731811500
pl_gdpo,GHA,2005,0.30659076571464500
xr,GHA,2006,0.91645177271303000
pl_da,GHA,2006,0.35539835691452000
pl_gdpo,GHA,2006,0.35600116848945600
xr,GHA,2007,0.93524784557480200
pl_da,GHA,2007,0.36718344688415500
pl_gdpo,GHA,2007,0.36141568422317500
xr,GHA,2008,1.05785833333333000
pl_da,GHA,2008,0.38225936889648400
pl_gdpo,GHA,2008,0.37007799744606000
xr,GHA,2009,1.40880000000000000
pl_da,GHA,2009,0.35435369610786400
pl_gdpo,GHA,2009,0.35412427783012400
xr,GHA,2010,1.43102500000000000
pl_da,GHA,2010,0.39704778790473900
pl_gdpo,GHA,2010,0.39353603124618500
xr,GHA,2011,1.51185000000000000
pl_da,GHA,2011,0.40989169478416400
pl_gdpo,GHA,2011,0.42440792918205300
xr,GHA,2012,1.79581666666667000
pl_da,GHA,2012,0.39333751797676100
pl_gdpo,GHA,2012,0.40097185969352700
xr,GHA,2013,1.95405000000000000
pl_da,GHA,2013,0.42176634073257400
pl_gdpo,GHA,2013,0.42577344179153400
xr,GHA,2014,2.89977500000000000
pl_da,GHA,2014,0.34570181369781500
pl_gdpo,GHA,2014,0.34049123525619500
xr,GHA,2015,3.66802500000000000
pl_da,GHA,2015,0.33164620399475100
pl_gdpo,GHA,2015,0.33031839132309000
xr,GHA,2016,3.90980000000000000
pl_da,GHA,2016,0.38299545645713800
pl_gdpo,GHA,2016,0.38574969768524200
xr,GHA,2017,4.35074166666667000
pl_da,GHA,2017,0.39333343505859400
pl_gdpo,GHA,2017,0.39872494339942900
xr,GHA,2018,4.58681666666667000
pl_da,GHA,2018,0.41877970099449200
pl_gdpo,GHA,2018,0.43053784966468800
xr,GHA,2019,5.21618333333333000
pl_da,GHA,2019,0.39800596237182600
pl_gdpo,GHA,2019,0.41223743557930000
xr,GIN,2000,1746.86991666667000000
pl_da,GIN,2000,0.20039807260036500
pl_gdpo,GIN,2000,0.19230757653713200
xr,GIN,2001,1950.55833333333000000
pl_da,GIN,2001,0.20483793318271600
pl_gdpo,GIN,2001,0.19585734605789200
xr,GIN,2002,1975.84375000000000000
pl_da,GIN,2002,0.21613952517509500
pl_gdpo,GIN,2002,0.20398183166980700
xr,GIN,2003,1984.93125000000000000
pl_da,GIN,2003,0.28115263581275900
pl_gdpo,GIN,2003,0.26965945959091200
xr,GIN,2004,2243.93125000000000000
pl_da,GIN,2004,0.30671146512031600
xr,AGO,2000,10.04054416666670000
pl_da,AGO,2000,0.30267789959907500
pl_gdpo,AGO,2000,0.32279971241951000
xr,AGO,2001,22.05786166666670000
pl_da,AGO,2001,0.29443183541297900
pl_gdpo,AGO,2001,0.29935368895530700
xr,AGO,2002,43.53020666666670000
pl_da,AGO,2002,0.32926467061042800
pl_gdpo,AGO,2002,0.32669705152511600
xr,AGO,2003,74.60630083333330000
pl_da,AGO,2003,0.36592537164688100
pl_gdpo,AGO,2003,0.35057088732719400
xr,AGO,2004,83.54136250000000000
pl_da,AGO,2004,0.40690132975578300
pl_gdpo,AGO,2004,0.37858545780181900
xr,AGO,2005,87.15914166666670000
pl_da,AGO,2005,0.50444966554641700
pl_gdpo,AGO,2005,0.44885367155075100
xr,AGO,2006,80.36807205555560000
pl_da,AGO,2006,0.56561160087585400
pl_gdpo,AGO,2006,0.48942422866821300
xr,AGO,2007,76.70614275000000000
pl_da,AGO,2007,0.64348953962326000
pl_gdpo,AGO,2007,0.54606056213378900
xr,AGO,2008,75.03335416666670000
pl_da,AGO,2008,0.72585582733154300
pl_gdpo,AGO,2008,0.61060959100723300
xr,AGO,2009,79.32816666666670000
pl_da,AGO,2009,0.70296514034271200
pl_gdpo,AGO,2009,0.61050921678543100
xr,AGO,2010,91.90572034050180000
pl_da,AGO,2010,0.59441840648651100
pl_gdpo,AGO,2010,0.54684662818908700
xr,AGO,2011,93.93475000000000000
pl_da,AGO,2011,0.60076367855072000
pl_gdpo,AGO,2011,0.56166374683380100
xr,AGO,2012,95.46795542131100000
pl_da,AGO,2012,0.61898446083068800
pl_gdpo,AGO,2012,0.57766854763031000
xr,AGO,2013,96.51827947915260000
pl_da,AGO,2013,0.63379216194152800
pl_gdpo,AGO,2013,0.59911972284317000
xr,AGO,2014,98.30241685563350000
pl_da,AGO,2014,0.62630265951156600
pl_gdpo,AGO,2014,0.59805971384048500
xr,AGO,2015,120.06070166501900000
pl_da,AGO,2015,0.53902673721313500
pl_gdpo,AGO,2015,0.51795017719268800
xr,AGO,2016,163.65643411657900000
pl_da,AGO,2016,0.48039600253105200
pl_gdpo,AGO,2016,0.47114506363868700
xr,AGO,2017,165.91595069149800000
pl_da,AGO,2017,0.54683941602706900
pl_gdpo,AGO,2017,0.53062415122985800
xr,AGO,2018,252.85574773129700000
pl_da,AGO,2018,0.42318525910377500
pl_gdpo,AGO,2018,0.43443593382835400
xr,AGO,2019,364.82580498088700000
pl_da,AGO,2019,0.37318351864814800
pl_gdpo,AGO,2019,0.38067477941513100
xr,GIN,2005,3644.33333333333000000
pl_da,GIN,2005,0.24938237667083700
pl_gdpo,GIN,2005,0.23334264755249000
xr,GIN,2006,5148.75000000000000000
pl_da,GIN,2006,0.25579217076301600
pl_gdpo,GIN,2006,0.23342448472976700
xr,GIN,2007,4197.75200416667000000
pl_da,GIN,2007,0.37241545319557200
pl_gdpo,GIN,2007,0.34386065602302600
xr,GIN,2008,4601.69100416667000000
pl_da,GIN,2008,0.39662733674049400
pl_gdpo,GIN,2008,0.37207010388374300
xr,GIN,2009,4801.08323750000000000
pl_da,GIN,2009,0.40048611164093000
pl_gdpo,GIN,2009,0.37350517511367800
xr,GIN,2010,5726.07102083333000000
pl_da,GIN,2010,0.35654768347740200
pl_gdpo,GIN,2010,0.34128671884536700
xr,GIN,2011,6658.03125833333000000
pl_da,GIN,2011,0.34251549839973400
pl_gdpo,GIN,2011,0.31745958328247100
xr,GIN,2012,6985.82902633333000000
pl_da,GIN,2012,0.36687403917312600
pl_gdpo,GIN,2012,0.34487915039062500
xr,GIN,2013,6907.87806950000000000
pl_da,GIN,2013,0.39720541238784800
pl_gdpo,GIN,2013,0.36572298407554600
xr,GIN,2014,7014.11877725000000000
pl_da,GIN,2014,0.41467490792274500
pl_gdpo,GIN,2014,0.39068177342414900
xr,GIN,2015,7485.51674166667000000
pl_da,GIN,2015,0.40170294046402000
pl_gdpo,GIN,2015,0.37304687500000000
xr,GIN,2016,8959.71612500000000000
pl_da,GIN,2016,0.37890785932540900
pl_gdpo,GIN,2016,0.32817614078521700
xr,GIN,2017,9088.31950801492000000
pl_da,GIN,2017,0.35792821645736700
pl_gdpo,GIN,2017,0.35320284962654100
xr,GIN,2018,9011.13417850194000000
pl_da,GIN,2018,0.39849120378494300
pl_gdpo,GIN,2018,0.39352405071258500
xr,GIN,2019,9183.87586390984000000
pl_da,GIN,2019,0.42054265737533600
pl_gdpo,GIN,2019,0.41987186670303300
xr,GMB,2000,12.78762509509440000
pl_da,GMB,2000,0.35656329989433300
pl_gdpo,GMB,2000,0.34862032532692000
xr,GMB,2001,15.68715833333330000
pl_da,GMB,2001,0.30409866571426400
pl_gdpo,GMB,2001,0.29502472281456000
xr,GMB,2002,19.91782500000000000
pl_da,GMB,2002,0.27302604913711500
pl_gdpo,GMB,2002,0.25997468829155000
xr,GMB,2003,28.53050833333330000
pl_da,GMB,2003,0.21635659039020500
pl_gdpo,GMB,2003,0.19807352125644700
xr,GMB,2004,30.03008333333330000
pl_da,GMB,2004,0.21708790957927700
pl_gdpo,GMB,2004,0.18972341716289500
xr,GMB,2005,28.57543333333330000
pl_da,GMB,2005,0.21979115903377500
pl_gdpo,GMB,2005,0.18798133730888400
xr,GMB,2006,28.06572500000000000
pl_da,GMB,2006,0.23848976194858600
pl_gdpo,GMB,2006,0.20808655023574800
xr,GMB,2007,24.87343333333330000
pl_da,CMR,2002,0.26874065399169900
pl_gdpo,CMR,2002,0.26878774166107200
xr,CMR,2003,581.20031386416700000
pl_da,CMR,2003,0.31697428226470900
pl_gdpo,CMR,2003,0.31741043925285300
xr,CMR,2004,528.28480930500000000
pl_da,CMR,2004,0.35802292823791500
pl_gdpo,CMR,2004,0.35790178179740900
xr,CMR,2005,527.46814284000000000
pl_da,CMR,2005,0.36490043997764600
pl_gdpo,CMR,2005,0.36074009537696800
xr,CMR,2006,522.89010961083300000
pl_da,CMR,2006,0.37860655784606900
pl_gdpo,CMR,2006,0.37736621499061600
xr,CMR,2007,479.26678258750000000
pl_da,CMR,2007,0.41611224412918100
pl_gdpo,CMR,2007,0.41473913192749000
xr,CMR,2008,447.80525556077300000
pl_da,CMR,2008,0.46939653158187900
pl_gdpo,CMR,2008,0.46367487311363200
xr,CMR,2009,472.18629075489300000
pl_da,CMR,2009,0.45637315511703500
pl_gdpo,CMR,2009,0.45471194386482200
xr,CMR,2010,495.27702157239600000
pl_da,CMR,2010,0.43936914205551100
pl_gdpo,CMR,2010,0.43976119160652200
xr,CMR,2011,471.86611409170000000
pl_da,CMR,2011,0.46613854169845600
pl_gdpo,CMR,2011,0.46261906623840300
xr,CMR,2012,510.52713590197000000
pl_da,CMR,2012,0.43832978606224100
pl_gdpo,CMR,2012,0.43139970302581800
xr,CMR,2013,494.04003744699000000
pl_da,CMR,2013,0.46565046906471300
pl_gdpo,CMR,2013,0.45987778902053800
xr,CMR,2014,494.41495286493700000
pl_da,CMR,2014,0.47307875752449000
pl_gdpo,CMR,2014,0.46924912929534900
xr,CMR,2015,591.65935115166700000
pl_da,CMR,2015,0.40193000435829200
pl_gdpo,CMR,2015,0.39518180489540100
xr,CMR,2016,592.60561506302200000
pl_da,CMR,2016,0.40210473537445100
pl_gdpo,CMR,2016,0.39299774169921900
xr,CMR,2017,580.65674958785800000
pl_da,CMR,2017,0.40941628813743600
pl_gdpo,CMR,2017,0.40470892190933200
xr,CMR,2018,555.44645839822600000
pl_da,CMR,2018,0.43251615762710600
pl_gdpo,CMR,2018,0.42540994286537200
xr,CMR,2019,585.91101318036900000
pl_da,CMR,2019,0.42032808065414400
pl_gdpo,CMR,2019,0.41176426410675000
xr,DJI,2000,177.72100000000000000
pl_da,DJI,2000,0.31401318311691300
pl_gdpo,DJI,2000,0.30260142683982800
xr,DJI,2001,177.72100000000000000
pl_da,DJI,2001,0.31208318471908600
pl_gdpo,DJI,2001,0.31408333778381300
xr,DJI,2002,177.72100000000000000
pl_da,DJI,2002,0.33012041449546800
pl_gdpo,DJI,2002,0.33179876208305400
xr,DJI,2003,177.72100000000000000
pl_da,DJI,2003,0.32664883136749300
pl_gdpo,DJI,2003,0.31981807947158800
xr,DJI,2004,177.72100000000000000
pl_da,DJI,2004,0.33407211303710900
pl_gdpo,DJI,2004,0.32629147171974200
xr,DJI,2005,177.72100000000000000
pl_da,DJI,2005,0.33158352971077000
pl_gdpo,DJI,2005,0.32627597451210000
xr,DJI,2006,177.72100000000000000
pl_da,DJI,2006,0.30670696496963500
pl_gdpo,DJI,2006,0.29019823670387300
xr,DJI,2007,177.72100000000000000
pl_da,DJI,2007,0.33344241976738000
pl_gdpo,DJI,2007,0.30246499180793800
xr,DJI,2008,177.72100000000000000
pl_da,DJI,2008,0.34750831127166700
pl_gdpo,DJI,2008,0.31229016184806800
xr,DJI,2009,177.72100000000000000
pl_da,DJI,2009,0.42913106083869900
pl_gdpo,DJI,2009,0.41226074099540700
xr,DJI,2010,177.72100000000000000
pl_da,DJI,2010,0.52285277843475300
pl_gdpo,DJI,2010,0.54195773601532000
xr,DJI,2011,177.72100000000000000
pl_da,DJI,2011,0.48402068018913300
pl_gdpo,DJI,2011,0.48923861980438200
xr,DJI,2012,177.72100000000000000
pl_da,DJI,2012,0.50835776329040500
pl_gdpo,DJI,2012,0.53047585487365700
xr,DJI,2013,177.72100000000000000
pl_da,DJI,2013,0.54830455780029300
pl_gdpo,DJI,2013,0.62128436565399200
xr,DJI,2014,177.72083333333300000
pl_da,DJI,2014,0.55851584672927900
pl_gdpo,DJI,2014,0.63510161638259900
xr,DJI,2015,177.72000000000000000
pl_da,DJI,2015,0.55492693185806300
pl_gdpo,DJI,2015,0.56755805015564000
xr,DJI,2016,177.72000000000000000
pl_da,DJI,2016,0.59280860424041700
pl_gdpo,DJI,2016,0.60647654533386200
xr,DJI,2017,177.72000000000000000
pl_da,DJI,2017,0.60659831762313800
pl_gdpo,DJI,2017,0.67617404460907000
xr,DJI,2018,177.72000000000000000
pl_da,DJI,2018,0.45392489433288600
pl_gdpo,DJI,2018,0.50342613458633400
xr,DJI,2019,177.72000000000000000
pl_da,DJI,2019,0.45943182706832900
pl_gdpo,DJI,2019,0.51943457126617400
xr,KEN,2000,76.17554166666670000
pl_da,KEN,2000,0.22220516204834000
pl_gdpo,KEN,2000,0.21254971623420700
xr,KEN,2001,78.56319500000000000
pl_da,KEN,2001,0.22680020332336400
pl_gdpo,KEN,2001,0.21036453545093500
xr,KEN,2002,78.74914166666670000
pl_da,KEN,2002,0.22877044975757600
pl_gdpo,KEN,2002,0.21834900975227400
xr,KEN,2003,75.93556944444440000
pl_da,KEN,2003,0.25675323605537400
pl_gdpo,KEN,2003,0.25227510929107700
xr,KEN,2004,79.17387606421360000
pl_da,KEN,2004,0.27118664979934700
pl_da,DZA,2002,0.17689192295074500
pl_gdpo,DZA,2002,0.18548549711704300
xr,DZA,2003,77.39497500000000000
pl_da,DZA,2003,0.19092057645320900
pl_gdpo,DZA,2003,0.20240345597267200
xr,DZA,2004,72.06065000000000000
pl_da,DZA,2004,0.22733114659786200
pl_gdpo,DZA,2004,0.23953247070312500
xr,DZA,2005,73.27630833333330000
pl_da,DZA,2005,0.23391735553741500
pl_gdpo,DZA,2005,0.25508421659469600
xr,DZA,2006,72.64661666666670000
pl_da,DZA,2006,0.24118320643901800
pl_gdpo,DZA,2006,0.26590153574943500
xr,DZA,2007,69.29240000000000000
pl_da,DZA,2007,0.28099060058593800
pl_gdpo,DZA,2007,0.29866561293602000
xr,DZA,2008,64.58280000000000000
pl_da,DZA,2008,0.33251398801803600
pl_gdpo,DZA,2008,0.35485816001892100
xr,DZA,2009,72.64741666666670000
pl_da,DZA,2009,0.30939921736717200
pl_gdpo,DZA,2009,0.30547153949737500
xr,DZA,2010,74.38598333333330000
pl_da,DZA,2010,0.31596982479095500
pl_gdpo,DZA,2010,0.31427556276321400
xr,DZA,2011,72.93788333333330000
pl_da,DZA,2011,0.35328137874603300
pl_gdpo,DZA,2011,0.35931977629661600
xr,DZA,2012,77.53596666666670000
pl_da,DZA,2012,0.38128799200058000
pl_gdpo,DZA,2012,0.38578173518180800
xr,DZA,2013,79.36840000000000000
pl_da,DZA,2013,0.40507173538208000
pl_gdpo,DZA,2013,0.40176996588707000
xr,DZA,2014,80.57901666666670000
pl_da,DZA,2014,0.41806954145431500
pl_gdpo,DZA,2014,0.41087231040000900
xr,DZA,2015,100.69143333333300000
pl_da,DZA,2015,0.35604414343833900
pl_gdpo,DZA,2015,0.33704423904418900
xr,DZA,2016,109.44306666666700000
pl_da,DZA,2016,0.35786378383636500
pl_gdpo,DZA,2016,0.33759266138076800
xr,DZA,2017,110.97301666666700000
pl_da,DZA,2017,0.37604060769081100
pl_gdpo,DZA,2017,0.36023196578025800
xr,DZA,2018,116.59379166666700000
pl_da,DZA,2018,0.36508828401565600
pl_gdpo,DZA,2018,0.35301181674003600
xr,DZA,2019,119.35355833333300000
pl_da,DZA,2019,0.35104209184646600
pl_gdpo,DZA,2019,0.33970117568969700
xr,GAB,2000,711.97627443083300000
pl_da,GAB,2000,0.44353935122489900
pl_gdpo,GAB,2000,0.40853908658027600
xr,GAB,2001,733.03850707000000000
pl_da,GAB,2001,0.40889427065849300
pl_gdpo,GAB,2001,0.41983342170715300
xr,GAB,2002,696.98820361166700000
pl_da,GAB,2002,0.41237124800682100
pl_gdpo,GAB,2002,0.40057244896888700
xr,GAB,2003,581.20031386416700000
pl_da,GAB,2003,0.43722996115684500
pl_gdpo,GAB,2003,0.43004307150840800
xr,GAB,2004,528.28480930500000000
pl_da,GAB,2004,0.42681139707565300
pl_gdpo,GAB,2004,0.42195665836334200
xr,GAB,2005,527.46814284000000000
pl_da,GAB,2005,0.36097294092178300
pl_gdpo,GAB,2005,0.38103330135345500
xr,GAB,2006,522.89010961083300000
pl_da,GAB,2006,0.41919806599617000
pl_gdpo,GAB,2006,0.43213099241256700
xr,GAB,2007,479.26678258750000000
pl_da,GAB,2007,0.51476055383682300
pl_gdpo,GAB,2007,0.50314474105835000
xr,GAB,2008,447.80525556077300000
pl_da,GAB,2008,0.62138605117797900
pl_gdpo,GAB,2008,0.53455400466918900
xr,GAB,2009,472.18629075489300000
pl_da,GAB,2009,0.59510761499404900
pl_gdpo,GAB,2009,0.64104032516479500
xr,GAB,2010,495.27702157239600000
pl_da,GAB,2010,0.59749054908752400
pl_gdpo,GAB,2010,0.66301178932189900
xr,GAB,2011,471.86611409170000000
pl_da,GAB,2011,0.63197666406631500
pl_gdpo,GAB,2011,0.58769923448562600
xr,GAB,2012,510.52713590197000000
pl_da,GAB,2012,0.59463888406753500
pl_gdpo,GAB,2012,0.62147802114486700
xr,GAB,2013,494.04003744699000000
pl_da,GAB,2013,0.60918349027633700
pl_gdpo,GAB,2013,0.61891198158264200
xr,GAB,2014,494.41495286493700000
pl_da,GAB,2014,0.61639815568924000
pl_gdpo,GAB,2014,0.62689357995986900
xr,GAB,2015,591.65935115166700000
pl_da,GAB,2015,0.48459315299987800
pl_gdpo,GAB,2015,0.48521617054939300
xr,GAB,2016,592.60561506302200000
pl_da,GAB,2016,0.47943350672721900
pl_gdpo,GAB,2016,0.48168268799781800
xr,GAB,2017,580.65674958785800000
pl_da,GAB,2017,0.47971588373184200
pl_gdpo,GAB,2017,0.48936268687248200
xr,GAB,2018,555.44645839822600000
pl_da,GAB,2018,0.52249610424041700
pl_gdpo,GAB,2018,0.52481228113174400
xr,GAB,2019,585.91101318036900000
pl_da,GAB,2019,0.50671315193176300
pl_gdpo,GAB,2019,0.50959205627441400
xr,LSO,2000,6.93982833333333000
pl_da,LSO,2000,0.24344956874847400
pl_gdpo,LSO,2000,0.17117609083652500
xr,LSO,2001,8.60918083333333000
pl_da,LSO,2001,0.20479157567024200
pl_gdpo,LSO,2001,0.14733028411865200
xr,LSO,2002,10.54074666666670000
pl_da,LSO,2002,0.18840683996677400
pl_gdpo,LSO,2002,0.13482324779033700
xr,LSO,2003,7.56474916666667000
pl_da,LSO,2003,0.27391502261161800
pl_gdpo,LSO,2003,0.19493314623832700
xr,LSO,2004,6.45969250000000000
pl_da,LSO,2004,0.33372196555137600
xr,GNQ,2000,711.97627443083300000
pl_da,GNQ,2000,0.23383487761020700
pl_gdpo,GNQ,2000,0.24933061003685000
xr,GNQ,2001,733.03850707000000000
pl_da,GNQ,2001,0.23990261554718000
pl_gdpo,GNQ,2001,0.25813072919845600
xr,GNQ,2002,696.98820361166700000
pl_da,GNQ,2002,0.33256718516349800
pl_gdpo,GNQ,2002,0.32118356227874800
xr,GNQ,2003,581.20031386416700000
pl_da,GNQ,2003,0.42349502444267300
pl_gdpo,GNQ,2003,0.37848812341690100
xr,GNQ,2004,528.28480930500000000
pl_da,GNQ,2004,0.47732684016227700
pl_gdpo,GNQ,2004,0.41430726647377000
xr,GNQ,2005,527.46814284000000000
pl_da,GNQ,2005,0.48150324821472200
pl_gdpo,GNQ,2005,0.42891135811805700
xr,GNQ,2006,522.89010961083300000
pl_da,GNQ,2006,0.58826297521591200
pl_gdpo,GNQ,2006,0.49339103698730500
xr,GNQ,2007,479.26678258750000000
pl_da,GNQ,2007,0.66057294607162500
pl_gdpo,GNQ,2007,0.53794169425964400
xr,GNQ,2008,447.80525556077300000
pl_da,GNQ,2008,0.67712008953094500
pl_gdpo,GNQ,2008,0.61098277568817100
xr,GNQ,2009,472.18629075489300000
pl_da,GNQ,2009,0.66834408044815100
pl_gdpo,GNQ,2009,0.61639928817749000
xr,GNQ,2010,495.27702157239600000
pl_da,GNQ,2010,0.60919982194900500
pl_gdpo,GNQ,2010,0.49173685908317600
xr,GNQ,2011,471.86611409170000000
pl_da,GNQ,2011,0.55393642187118500
pl_gdpo,GNQ,2011,0.50434362888336200
xr,GNQ,2012,510.52713590197000000
pl_da,GNQ,2012,0.52625787258148200
pl_gdpo,GNQ,2012,0.50461214780807500
xr,GNQ,2013,494.04003744699000000
pl_da,GNQ,2013,0.55617320537567100
pl_gdpo,GNQ,2013,0.53182315826416000
xr,GNQ,2014,494.41495286493700000
pl_da,GNQ,2014,0.55187213420867900
pl_gdpo,GNQ,2014,0.53273302316665600
xr,GNQ,2015,591.65935115166700000
pl_da,GNQ,2015,0.43128865957260100
pl_gdpo,GNQ,2015,0.41947773098945600
xr,GNQ,2016,592.60561506302200000
pl_da,GNQ,2016,0.40594825148582500
pl_gdpo,GNQ,2016,0.40013241767883300
xr,GNQ,2017,580.65674958785800000
pl_da,GNQ,2017,0.37577375769615200
pl_gdpo,GNQ,2017,0.37915885448455800
xr,GNQ,2018,555.44645839822600000
pl_da,GNQ,2018,0.38024556636810300
pl_gdpo,GNQ,2018,0.37857115268707300
xr,GNQ,2019,585.91101318036900000
pl_da,GNQ,2019,0.36475074291229200
pl_gdpo,GNQ,2019,0.33328750729560900
xr,LBR,2000,1.00000000000000000
pl_da,LBR,2000,0.24223154783248900
pl_gdpo,LBR,2000,0.22699466347694400
xr,LBR,2001,1.00000000000000000
pl_da,LBR,2001,0.25282710790634200
pl_gdpo,LBR,2001,0.25769907236099200
xr,LBR,2002,1.00000000000000000
pl_da,LBR,2002,0.26027965545654300
pl_gdpo,LBR,2002,0.27170294523239100
xr,LBR,2003,1.00000000000000000
pl_da,LBR,2003,0.28203684091568000
pl_gdpo,LBR,2003,0.28696477413177500
xr,LBR,2004,1.00000000000000000
pl_da,LBR,2004,0.31514933705329900
pl_gdpo,LBR,2004,0.18278519809246100
xr,LBR,2005,1.00000000000000000
pl_da,LBR,2005,0.32273942232132000
pl_gdpo,LBR,2005,0.21317973732948300
xr,LBR,2006,1.00000000000000000
pl_da,LBR,2006,0.36056008934974700
pl_gdpo,LBR,2006,0.25812876224517800
xr,LBR,2007,1.00000000000000000
pl_da,LBR,2007,0.34828677773475600
pl_gdpo,LBR,2007,0.31487712264061000
xr,LBR,2008,1.00000000000000000
pl_da,LBR,2008,0.38315784931182900
pl_gdpo,LBR,2008,0.33544090390205400
xr,LBR,2009,1.00000000000000000
pl_da,LBR,2009,0.39467346668243400
pl_gdpo,LBR,2009,0.35459879040718100
xr,LBR,2010,1.00000000000000000
pl_da,LBR,2010,0.42700120806694000
pl_gdpo,LBR,2010,0.38770094513893100
xr,LBR,2011,1.00000000000000000
pl_da,LBR,2011,0.47879388928413400
pl_gdpo,LBR,2011,0.44501850008964500
xr,LBR,2012,1.00000000000000000
pl_da,LBR,2012,0.49225202202796900
pl_gdpo,LBR,2012,0.47656640410423300
xr,LBR,2013,1.00000000000000000
pl_da,LBR,2013,0.50709480047226000
pl_gdpo,LBR,2013,0.50177681446075400
xr,LBR,2014,1.00000000000000000
pl_da,LBR,2014,0.47530642151832600
pl_gdpo,LBR,2014,0.46760508418083200
xr,LBR,2015,1.00000000000000000
pl_da,LBR,2015,0.50382781028747600
pl_gdpo,LBR,2015,0.49927741289138800
xr,LBR,2016,1.00000000000000000
pl_da,LBR,2016,0.48803555965423600
pl_gdpo,LBR,2016,0.47749316692352300
xr,LBR,2017,1.00000000000000000
pl_da,LBR,2017,0.44403117895126300
pl_gdpo,LBR,2017,0.42658472061157200
xr,LBR,2018,1.00000000000000000
pl_da,LBR,2018,0.38059255480766300
pl_gdpo,LBR,2018,0.35735568404197700
xr,LBR,2019,1.00000000000000000
pl_da,LBR,2019,0.42672035098075900
pl_gdpo,LBR,2019,0.41430237889289900
xr,MDG,2000,1353.49616666667000000
pl_da,MDG,2000,0.23090448975563000
pl_gdpo,MDG,2000,0.22833234071731600
xr,MDG,2001,1317.69883333333000000
pl_da,MDG,2001,0.24905300140380900
pl_gdpo,MDG,2001,0.25174960494041400
xr,MDG,2002,1366.39116666667000000
pl_da,GMB,2007,0.28139436244964600
pl_gdpo,GMB,2007,0.24523247778415700
xr,GMB,2008,22.19235000000000000
pl_da,GMB,2008,0.34414589405059800
pl_gdpo,GMB,2008,0.31604036688804600
xr,GMB,2009,26.64436120423130000
pl_da,GMB,2009,0.30445775389671300
pl_gdpo,GMB,2009,0.28498226404190100
xr,GMB,2010,28.01195366268410000
pl_da,GMB,2010,0.30812576413154600
pl_gdpo,GMB,2010,0.29070529341697700
xr,GMB,2011,29.46152006015760000
pl_da,GMB,2011,0.31810373067855800
pl_gdpo,GMB,2011,0.29566046595573400
xr,GMB,2012,32.07713388862170000
pl_da,GMB,2012,0.31440585851669300
pl_gdpo,GMB,2012,0.28994387388229400
xr,GMB,2013,35.95758683416510000
pl_da,GMB,2013,0.31231626868248000
pl_gdpo,GMB,2013,0.28762826323509200
xr,GMB,2014,41.73296165051260000
pl_da,GMB,2014,0.29951438307762100
pl_gdpo,GMB,2014,0.26639452576637300
xr,GMB,2015,42.50620809237250000
pl_da,GMB,2015,0.32213491201400800
pl_gdpo,GMB,2015,0.29146409034729000
xr,GMB,2016,43.88463359469050000
pl_da,GMB,2016,0.34491083025932300
pl_gdpo,GMB,2016,0.31648585200309800
xr,GMB,2017,46.60752711665930000
pl_da,GMB,2017,0.34886372089386000
pl_gdpo,GMB,2017,0.31011411547660800
xr,GMB,2018,48.15134559282070000
pl_da,GMB,2018,0.34465160965919500
pl_gdpo,GMB,2018,0.30789577960968000
xr,GMB,2019,50.27750000000000000
pl_da,GMB,2019,0.35709643363952600
pl_gdpo,GMB,2019,0.32100203633308400
xr,GNB,2000,711.97627443083300000
pl_da,GNB,2000,0.18707433342933700
pl_gdpo,GNB,2000,0.18383936583995800
